"Time_ka","ecc_LA11"
64437,0.019140735
64438,0.01921202
64439,0.019212932
64440,0.019321335
64441,0.019387062
64442,0.019446341
64443,0.019547816
64444,0.019677008
64445,0.019738353
64446,0.019881664
64447,0.019998106
64448,0.020127213
64449,0.020239178
64450,0.020370572
64451,0.020544046
64452,0.020610571
64453,0.020771309
64454,0.020909061
64455,0.020987059
64456,0.021107305
64457,0.021220464
64458,0.021275797
64459,0.02136991
64460,0.021408165
64461,0.021488332
64462,0.021516006
64463,0.021500329
64464,0.021607098
64465,0.02153661
64466,0.021551062
64467,0.021574278
64468,0.02152351
64469,0.021502236
64470,0.021490905
64471,0.021445793
64472,0.02142023
64473,0.021365582
64474,0.02135114
64475,0.021333165
64476,0.021248494
64477,0.021304731
64478,0.021268011
64479,0.021251462
64480,0.021318911
64481,0.02134354
64482,0.021378517
64483,0.02150231
64484,0.02156961
64485,0.021740527
64486,0.02186456
64487,0.022083844
64488,0.02231316
64489,0.022545918
64490,0.022836396
64491,0.023200118
64492,0.023480316
64493,0.023900848
64494,0.024310817
64495,0.02469931
64496,0.025177517
64497,0.025625619
64498,0.026125933
64499,0.026585265
64500,0.027103493
64501,0.02763803
64502,0.028112569
64503,0.028640554
64504,0.029192654
64505,0.029668747
64506,0.030187575
64507,0.030713636
64508,0.031171419
64509,0.031677512
64510,0.032103158
64511,0.032612255
64512,0.032994524
64513,0.033416283
64514,0.033855407
64515,0.03419665
64516,0.034547694
64517,0.034920308
64518,0.035196859
64519,0.035483335
64520,0.035737242
64521,0.035963583
64522,0.036165541
64523,0.036279222
64524,0.036463813
64525,0.036542377
64526,0.036570356
64527,0.036655364
64528,0.03665965
64529,0.036589426
64530,0.036611895
64531,0.036491611
64532,0.03643269
64533,0.036291055
64534,0.03616937
64535,0.036033723
64536,0.035824403
64537,0.035651702
64538,0.035473849
64539,0.035208881
64540,0.034983993
64541,0.034770701
64542,0.034461085
64543,0.034215173
64544,0.033924424
64545,0.033643365
64546,0.033337114
64547,0.033021232
64548,0.032774155
64549,0.032412014
64550,0.032129175
64551,0.031858413
64552,0.031540147
64553,0.031231945
64554,0.030987699
64555,0.030664608
64556,0.03041633
64557,0.030106676
64558,0.029879185
64559,0.029593809
64560,0.029310127
64561,0.029115621
64562,0.028821402
64563,0.02857136
64564,0.028368717
64565,0.02808861
64566,0.027863331
64567,0.027614238
64568,0.027372462
64569,0.027147993
64570,0.026846798
64571,0.026665624
64572,0.026385968
64573,0.026115723
64574,0.025891594
64575,0.025649526
64576,0.025332294
64577,0.025134463
64578,0.02484445
64579,0.024569397
64580,0.024317746
64581,0.024027775
64582,0.023780894
64583,0.023471882
64584,0.023209356
64585,0.022963816
64586,0.022648148
64587,0.022393623
64588,0.022184953
64589,0.021871186
64590,0.021678565
64591,0.021474816
64592,0.021246858
64593,0.021112724
64594,0.020921046
64595,0.020860188
64596,0.020723314
64597,0.020675947
64598,0.020695617
64599,0.020680019
64600,0.020722262
64601,0.020892524
64602,0.02096879
64603,0.021169263
64604,0.02139798
64605,0.02164653
64606,0.021921362
64607,0.022246296
64608,0.022579608
64609,0.022951975
64610,0.023293422
64611,0.023741741
64612,0.024125274
64613,0.024525663
64614,0.025002103
64615,0.025405379
64616,0.025845509
64617,0.026282252
64618,0.026724374
64619,0.027140352
64620,0.027552261
64621,0.027971192
64622,0.028387464
64623,0.028711893
64624,0.029136731
64625,0.029475565
64626,0.029761342
64627,0.030124078
64628,0.03036805
64629,0.030639632
64630,0.030842255
64631,0.031046239
64632,0.031215494
64633,0.03130359
64634,0.031408152
64635,0.03149284
64636,0.031456714
64637,0.03146675
64638,0.031449117
64639,0.031307381
64640,0.03124185
64641,0.031061638
64642,0.03091335
64643,0.030687559
64644,0.030439649
64645,0.0302168
64646,0.029904443
64647,0.029559099
64648,0.029301836
64649,0.02886577
64650,0.028494588
64651,0.028098917
64652,0.027654172
64653,0.02718636
64654,0.026703355
64655,0.026222225
64656,0.025695107
64657,0.025131444
64658,0.024615692
64659,0.024048909
64660,0.023430738
64661,0.022909126
64662,0.022283474
64663,0.021709395
64664,0.02109752
64665,0.02051191
64666,0.019931683
64667,0.019274117
64668,0.018719256
64669,0.018109989
64670,0.017465039
64671,0.01688936
64672,0.01629501
64673,0.015651562
64674,0.015083914
64675,0.014465777
64676,0.013891648
64677,0.01328195
64678,0.012683656
64679,0.012163769
64680,0.011510758
64681,0.01097745
64682,0.010432561
64683,0.009835658
64684,0.009289058
64685,0.008777378
64686,0.008192597
64687,0.007690303
64688,0.007128152
64689,0.006626763
64690,0.006077359
64691,0.005523775
64692,0.005014606
64693,0.004466675
64694,0.003867815
64695,0.003391619
64696,0.0027871
64697,0.002235948
64698,0.001725794
64699,0.00117884
64700,0.000756013
64701,0.000690615
64702,0.000941495
64703,0.001446396
64704,0.002017166
64705,0.002522016
64706,0.003091264
64707,0.003657616
64708,0.004189243
64709,0.004741954
64710,0.00526966
64711,0.005816159
64712,0.006343449
64713,0.006815043
64714,0.007404431
64715,0.007850228
64716,0.008342249
64717,0.008866452
64718,0.009288612
64719,0.0097713
64720,0.010181489
64721,0.010624344
64722,0.011007717
64723,0.011367548
64724,0.011730656
64725,0.012077644
64726,0.012312728
64727,0.012636554
64728,0.01286785
64729,0.013047028
64730,0.013245671
64731,0.013408476
64732,0.013499062
64733,0.013610737
64734,0.013655269
64735,0.013732094
64736,0.013700389
64737,0.013681994
64738,0.013682939
64739,0.013528385
64740,0.013456461
64741,0.013283442
64742,0.013105402
64743,0.012871466
64744,0.012600014
64745,0.012346422
64746,0.011990593
64747,0.011619627
64748,0.011297212
64749,0.010836114
64750,0.010408323
64751,0.009995687
64752,0.009490783
64753,0.009043365
64754,0.008506169
64755,0.008048245
64756,0.007554511
64757,0.006983709
64758,0.006583017
64759,0.006058476
64760,0.005620229
64761,0.005224363
64762,0.004883046
64763,0.004637019
64764,0.004431379
64765,0.004414082
64766,0.004502644
64767,0.004680499
64768,0.005021132
64769,0.005425345
64770,0.005954926
64771,0.006519579
64772,0.007081414
64773,0.007817514
64774,0.008413368
64775,0.009100715
64776,0.00980331
64777,0.010475605
64778,0.01117419
64779,0.0118344
64780,0.012562779
64781,0.013224636
64782,0.013877104
64783,0.014578493
64784,0.015244991
64785,0.015853124
64786,0.016544195
64787,0.01715973
64788,0.017803792
64789,0.018412615
64790,0.019029069
64791,0.019677726
64792,0.020203941
64793,0.0208409
64794,0.02141551
64795,0.02193271
64796,0.022510922
64797,0.023036411
64798,0.023545667
64799,0.02405192
64800,0.024538973
64801,0.025048656
64802,0.025509862
64803,0.025945434
64804,0.026500646
64805,0.026869541
64806,0.027354865
64807,0.027824364
64808,0.028228894
64809,0.028669579
64810,0.029106764
64811,0.029507994
64812,0.029929186
64813,0.030284859
64814,0.030706634
64815,0.031045882
64816,0.031364375
64817,0.031733484
64818,0.032019597
64819,0.0322966
64820,0.032581082
64821,0.032835061
64822,0.033047631
64823,0.033268739
64824,0.033450167
64825,0.033655421
64826,0.033743075
64827,0.033934329
64828,0.034031915
64829,0.034079109
64830,0.034185397
64831,0.034190755
64832,0.034193553
64833,0.03414576
64834,0.034083711
64835,0.033995097
64836,0.03381664
64837,0.033649823
64838,0.033477562
64839,0.03316442
64840,0.032912432
64841,0.032610528
64842,0.032196478
64843,0.031861483
64844,0.031389415
64845,0.030968278
64846,0.030444105
64847,0.029920322
64848,0.029398422
64849,0.028798596
64850,0.028162602
64851,0.027606905
64852,0.026902469
64853,0.026228324
64854,0.025576124
64855,0.024848303
64856,0.024123333
64857,0.023412699
64858,0.022672347
64859,0.021963829
64860,0.021210907
64861,0.020554405
64862,0.01988679
64863,0.019198675
64864,0.01869731
64865,0.018124258
64866,0.017677871
64867,0.017314418
64868,0.017030125
64869,0.016826252
64870,0.016745036
64871,0.016757202
64872,0.016888235
64873,0.017090202
64874,0.017437497
64875,0.017877792
64876,0.018348013
64877,0.01898527
64878,0.019651351
64879,0.020358979
64880,0.021150897
64881,0.02201368
64882,0.022814215
64883,0.023746633
64884,0.02463978
64885,0.025564751
64886,0.026488137
64887,0.027415571
64888,0.028399441
64889,0.029277968
64890,0.03024497
64891,0.031193361
64892,0.032066994
64893,0.033003528
64894,0.03390135
64895,0.034753486
64896,0.035639984
64897,0.036445809
64898,0.03733218
64899,0.038076482
64900,0.038869954
64901,0.0396607
64902,0.040350836
64903,0.041035116
64904,0.041761079
64905,0.04234286
64906,0.042976552
64907,0.043555545
64908,0.044111319
64909,0.044648265
64910,0.045119511
64911,0.045650637
64912,0.046078956
64913,0.046496486
64914,0.046951182
64915,0.047336665
64916,0.047676895
64917,0.048077207
64918,0.04840693
64919,0.048705345
64920,0.049036096
64921,0.04928166
64922,0.049591552
64923,0.0497654
64924,0.050013466
64925,0.050223052
64926,0.050340823
64927,0.050512883
64928,0.050652778
64929,0.050707891
64930,0.05080443
64931,0.050850166
64932,0.050872667
64933,0.050858005
64934,0.050822672
64935,0.05082377
64936,0.050687102
64937,0.050619381
64938,0.05052527
64939,0.050358058
64940,0.050188919
64941,0.050014301
64942,0.049755498
64943,0.049518972
64944,0.049176143
64945,0.048903636
64946,0.048488595
64947,0.048080412
64948,0.047687844
64949,0.047173306
64950,0.046662772
64951,0.046147701
64952,0.045552354
64953,0.044929853
64954,0.044292111
64955,0.04359737
64956,0.042910808
64957,0.042113297
64958,0.041381279
64959,0.040586058
64960,0.039684019
64961,0.038900172
64962,0.037973616
64963,0.037045326
64964,0.036130606
64965,0.03516553
64966,0.034172249
64967,0.03319918
64968,0.032170628
64969,0.031207119
64970,0.030147104
64971,0.029165377
64972,0.028207796
64973,0.027184044
64974,0.026275449
64975,0.025388246
64976,0.024507419
64977,0.023722658
64978,0.023010314
64979,0.022342144
64980,0.02177939
64981,0.021291271
64982,0.020945945
64983,0.020639257
64984,0.020488126
64985,0.020483103
64986,0.020526722
64987,0.020687419
64988,0.021069143
64989,0.021381957
64990,0.021914775
64991,0.02247353
64992,0.023105944
64993,0.023807663
64994,0.024538071
64995,0.025358918
64996,0.026154908
64997,0.027004137
64998,0.027919039
64999,0.028783495
65000,0.029677492
65001,0.030634475
65002,0.031506482
65003,0.032425495
65004,0.033321727
65005,0.034220908
65006,0.035086686
65007,0.035910938
65008,0.036789942
65009,0.037560575
65010,0.038332615
65011,0.039092249
65012,0.039819008
65013,0.040432788
65014,0.041135514
65015,0.04170203
65016,0.04225483
65017,0.04280076
65018,0.043274574
65019,0.043741303
65020,0.044154019
65021,0.044523935
65022,0.044952176
65023,0.04518977
65024,0.045536388
65025,0.045829478
65026,0.046012208
65027,0.046279728
65028,0.046438931
65029,0.04661492
65030,0.04672538
65031,0.046819494
65032,0.046908174
65033,0.046907674
65034,0.046896097
65035,0.046928007
65036,0.046807953
65037,0.046738114
65038,0.046658346
65039,0.046498732
65040,0.046345342
65041,0.04613932
65042,0.045966588
65043,0.045685999
65044,0.045423303
65045,0.045157752
65046,0.044823433
65047,0.044478842
65048,0.044145405
65049,0.043764608
65050,0.043330616
65051,0.042932286
65052,0.042448768
65053,0.041991137
65054,0.041422253
65055,0.040921696
65056,0.04034927
65057,0.039695009
65058,0.03910384
65059,0.038457095
65060,0.037701103
65061,0.037044858
65062,0.036257102
65063,0.035503378
65064,0.034690682
65065,0.03385753
65066,0.033048664
65067,0.032112662
65068,0.031227866
65069,0.03031901
65070,0.029299414
65071,0.028322206
65072,0.027320144
65073,0.026219075
65074,0.02517095
65075,0.024024669
65076,0.02292703
65077,0.021733123
65078,0.020529199
65079,0.019374843
65080,0.018101054
65081,0.016866281
65082,0.015627138
65083,0.0143658
65084,0.013072202
65085,0.011828162
65086,0.010559343
65087,0.00927315
65088,0.007995889
65089,0.006740773
65090,0.005489363
65091,0.004189249
65092,0.003042767
65093,0.001932952
65094,0.001291622
65095,0.001774795
65096,0.002779756
65097,0.003943345
65098,0.005176823
65099,0.006392808
65100,0.007558552
65101,0.008841643
65102,0.009976159
65103,0.011115605
65104,0.012293872
65105,0.013342495
65106,0.014429124
65107,0.015442496
65108,0.016447824
65109,0.017429425
65110,0.01832199
65111,0.019246655
65112,0.020140624
65113,0.020898191
65114,0.021776955
65115,0.022502473
65116,0.023223333
65117,0.02393155
65118,0.024575443
65119,0.025210552
65120,0.025736958
65121,0.026299801
65122,0.026782113
65123,0.027178936
65124,0.02758087
65125,0.027927422
65126,0.02819772
65127,0.028450108
65128,0.028658024
65129,0.028827247
65130,0.028952787
65131,0.029008034
65132,0.029126908
65133,0.029067738
65134,0.029081497
65135,0.029056845
65136,0.028940563
65137,0.028826698
65138,0.028725582
65139,0.028533657
65140,0.028344795
65141,0.028097539
65142,0.027845374
65143,0.027549017
65144,0.027162578
65145,0.026845935
65146,0.02643437
65147,0.025978128
65148,0.025570375
65149,0.02509886
65150,0.024582941
65151,0.024119573
65152,0.023557603
65153,0.023075761
65154,0.022466637
65155,0.021950399
65156,0.021399075
65157,0.020766293
65158,0.020231884
65159,0.01961835
65160,0.019014092
65161,0.018392148
65162,0.01776301
65163,0.017170379
65164,0.016482738
65165,0.01585909
65166,0.015280895
65167,0.014594345
65168,0.014022385
65169,0.013473988
65170,0.012874075
65171,0.012424259
65172,0.011897956
65173,0.011544732
65174,0.011168098
65175,0.010852916
65176,0.010712818
65177,0.010536797
65178,0.010522172
65179,0.010558618
65180,0.010716718
65181,0.010950859
65182,0.011233295
65183,0.011672768
65184,0.012162275
65185,0.012650339
65186,0.013337359
65187,0.01397304
65188,0.014709566
65189,0.015469583
65190,0.016263012
65191,0.017158805
65192,0.017943618
65193,0.018852978
65194,0.019755597
65195,0.02059466
65196,0.021486163
65197,0.022377037
65198,0.02321704
65199,0.024085524
65200,0.024900172
65201,0.025782707
65202,0.026576959
65203,0.027361804
65204,0.028210755
65205,0.028938426
65206,0.029720303
65207,0.030439408
65208,0.031160215
65209,0.031845865
65210,0.032468598
65211,0.033155032
65212,0.033707119
65213,0.034269874
65214,0.034798398
65215,0.035292634
65216,0.035667751
65217,0.03609875
65218,0.036433103
65219,0.03670749
65220,0.036959201
65221,0.037161067
65222,0.03733547
65223,0.037420987
65224,0.03746655
65225,0.037543366
65226,0.037449379
65227,0.037401163
65228,0.037317722
65229,0.037092528
65230,0.036956221
65231,0.036643507
65232,0.036384712
65233,0.036003197
65234,0.035581572
65235,0.035191146
65236,0.034646925
65237,0.03409426
65238,0.033585005
65239,0.032908233
65240,0.032270327
65241,0.031572716
65242,0.030847582
65243,0.030097885
65244,0.029243398
65245,0.028485949
65246,0.027583627
65247,0.02669714
65248,0.025836264
65249,0.024869462
65250,0.023943736
65251,0.022959611
65252,0.021987183
65253,0.020959686
65254,0.019922207
65255,0.018874906
65256,0.017836094
65257,0.016693965
65258,0.01565956
65259,0.01457202
65260,0.013446423
65261,0.012391219
65262,0.011332864
65263,0.010256267
65264,0.009263102
65265,0.008274464
65266,0.007385842
65267,0.006577449
65268,0.005905646
65269,0.005484427
65270,0.005221467
65271,0.005299175
65272,0.005664698
65273,0.006166514
65274,0.006930015
65275,0.007791403
65276,0.008703392
65277,0.009720541
65278,0.010785278
65279,0.011823767
65280,0.012932397
65281,0.014076846
65282,0.015140645
65283,0.016309123
65284,0.017400081
65285,0.01855851
65286,0.019661645
65287,0.020756593
65288,0.021960865
65289,0.023004467
65290,0.024144045
65291,0.025318861
65292,0.026385235
65293,0.027532583
65294,0.02867685
65295,0.029749302
65296,0.030908713
65297,0.031960417
65298,0.033105178
65299,0.034160004
65300,0.035189859
65301,0.036316855
65302,0.037297967
65303,0.038319014
65304,0.039324095
65305,0.040293939
65306,0.041204138
65307,0.042120636
65308,0.043002211
65309,0.043854879
65310,0.044647555
65311,0.045465021
65312,0.046218827
65313,0.046946609
65314,0.047632025
65315,0.048345575
65316,0.048903668
65317,0.049538363
65318,0.050096004
65319,0.050595132
65320,0.051073409
65321,0.051473452
65322,0.051924313
65323,0.052168771
65324,0.052471466
65325,0.052740801
65326,0.052846052
65327,0.053017767
65328,0.053063585
65329,0.053077761
65330,0.053069958
65331,0.052921646
65332,0.052832333
65333,0.052610213
65334,0.052308144
65335,0.052104056
65336,0.051638252
65337,0.051254618
65338,0.050800405
65339,0.050251287
65340,0.049691712
65341,0.049018612
65342,0.04839755
65343,0.04762088
65344,0.046823025
65345,0.046013485
65346,0.045130753
65347,0.044176225
65348,0.04323161
65349,0.042220035
65350,0.041170009
65351,0.040081737
65352,0.038998511
65353,0.037817912
65354,0.036664667
65355,0.035440198
65356,0.034257751
65357,0.032954629
65358,0.031705091
65359,0.030452895
65360,0.029086778
65361,0.027806939
65362,0.02646206
65363,0.025134512
65364,0.023775412
65365,0.022413898
65366,0.021117528
65367,0.019749192
65368,0.018422683
65369,0.017208897
65370,0.015882689
65371,0.014705902
65372,0.013597306
65373,0.012461634
65374,0.011538332
65375,0.010639488
65376,0.009963261
65377,0.009401186
65378,0.009091785
65379,0.008990252
65380,0.00912294
65381,0.00942585
65382,0.009986068
65383,0.010624337
65384,0.011391517
65385,0.012304485
65386,0.013204736
65387,0.014156442
65388,0.01523944
65389,0.016205885
65390,0.017274035
65391,0.018326082
65392,0.019377191
65393,0.020427014
65394,0.021434643
65395,0.022509606
65396,0.023503805
65397,0.024488793
65398,0.025529405
65399,0.026490922
65400,0.027439054
65401,0.028451967
65402,0.029352145
65403,0.030297664
65404,0.031196619
65405,0.032110069
65406,0.032968487
65407,0.033810066
65408,0.034646814
65409,0.035482682
65410,0.03623459
65411,0.03699579
65412,0.037800658
65413,0.038431008
65414,0.039166714
65415,0.039819587
65416,0.040418913
65417,0.041052877
65418,0.041577853
65419,0.042163211
65420,0.042620959
65421,0.043099825
65422,0.043601702
65423,0.043958154
65424,0.044341766
65425,0.044751616
65426,0.045010265
65427,0.045338052
65428,0.045534049
65429,0.045803747
65430,0.045949276
65431,0.046069158
65432,0.046230674
65433,0.046238448
65434,0.046281023
65435,0.046273328
65436,0.046183871
65437,0.046101456
65438,0.045928082
65439,0.045759979
65440,0.045527157
65441,0.045190619
65442,0.044951421
65443,0.044541139
65444,0.044117249
65445,0.043678752
65446,0.043212032
65447,0.042629547
65448,0.042084938
65449,0.04148378
65450,0.040814423
65451,0.040146838
65452,0.039382722
65453,0.038667352
65454,0.037826061
65455,0.036984875
65456,0.03616256
65457,0.035210533
65458,0.034317498
65459,0.033371068
65460,0.032399514
65461,0.031393603
65462,0.03038344
65463,0.029365201
65464,0.028301367
65465,0.027196353
65466,0.026191537
65467,0.025046005
65468,0.023976554
65469,0.022906693
65470,0.021812278
65471,0.020758495
65472,0.019635858
65473,0.018638646
65474,0.017594953
65475,0.016518884
65476,0.015586919
65477,0.014621927
65478,0.013666347
65479,0.012860405
65480,0.012002386
65481,0.011331045
65482,0.010629708
65483,0.010105343
65484,0.009705584
65485,0.009325861
65486,0.009189451
65487,0.009095888
65488,0.009195111
65489,0.00936405
65490,0.009620838
65491,0.010058348
65492,0.010452949
65493,0.010942784
65494,0.011511236
65495,0.012039442
65496,0.012609382
65497,0.013188982
65498,0.013762375
65499,0.014342493
65500,0.014867451
65501,0.015458312
65502,0.01601497
65503,0.016484066
65504,0.017076576
65505,0.017527157
65506,0.018037625
65507,0.018462201
65508,0.0189101
65509,0.019362436
65510,0.019684909
65511,0.020084123
65512,0.020447255
65513,0.020712644
65514,0.021046191
65515,0.02128242
65516,0.021536687
65517,0.021754634
65518,0.021911113
65519,0.022165258
65520,0.022226541
65521,0.02240604
65522,0.02254026
65523,0.022588739
65524,0.022669254
65525,0.022740814
65526,0.02275572
65527,0.022767624
65528,0.022718561
65529,0.022735755
65530,0.02265013
65531,0.022554762
65532,0.022518965
65533,0.022378336
65534,0.022283057
65535,0.022142672
65536,0.022026069
65537,0.021882447
65538,0.021712174
65539,0.021605002
65540,0.021434718
65541,0.021277844
65542,0.021135754
65543,0.0210108
65544,0.020812498
65545,0.020702091
65546,0.020566664
65547,0.020427736
65548,0.020304298
65549,0.020187213
65550,0.020145913
65551,0.020006493
65552,0.019977737
65553,0.01997393
65554,0.019944904
65555,0.019979386
65556,0.02006574
65557,0.020158583
65558,0.020328951
65559,0.020464777
65560,0.020735705
65561,0.020960427
65562,0.021222373
65563,0.021566857
65564,0.021892757
65565,0.022267244
65566,0.022655444
65567,0.023110336
65568,0.023544481
65569,0.024010386
65570,0.024520361
65571,0.025060771
65572,0.025524313
65573,0.026129252
65574,0.026689713
65575,0.02723377
65576,0.027856397
65577,0.028406849
65578,0.029053339
65579,0.029592794
65580,0.030175105
65581,0.03081141
65582,0.031288491
65583,0.031870191
65584,0.03240373
65585,0.032888566
65586,0.033384524
65587,0.033827881
65588,0.03428919
65589,0.034709756
65590,0.035040638
65591,0.035485458
65592,0.035751686
65593,0.03608047
65594,0.036370216
65595,0.036592793
65596,0.036843084
65597,0.036967063
65598,0.037171938
65599,0.037242364
65600,0.037264946
65601,0.037356866
65602,0.037292198
65603,0.037194398
65604,0.037140972
65605,0.036937732
65606,0.036780286
65607,0.03649572
65608,0.036250947
65609,0.035939758
65610,0.035567962
65611,0.035189359
65612,0.034801997
65613,0.034323585
65614,0.033839078
65615,0.033356373
65616,0.03275937
65617,0.032194459
65618,0.031573974
65619,0.030921284
65620,0.030213238
65621,0.029494883
65622,0.028789113
65623,0.02796752
65624,0.027168513
65625,0.026375724
65626,0.025514811
65627,0.024610493
65628,0.023745606
65629,0.022801039
65630,0.021886275
65631,0.020889176
65632,0.019969664
65633,0.018977663
65634,0.017949737
65635,0.017038319
65636,0.015966649
65637,0.014981935
65638,0.013993802
65639,0.012960435
65640,0.011984882
65641,0.01096819
65642,0.010019241
65643,0.009113727
65644,0.008155142
65645,0.007421976
65646,0.00669073
65647,0.006121992
65648,0.005785237
65649,0.005688432
65650,0.005745225
65651,0.006204686
65652,0.00673763
65653,0.007449867
65654,0.008341352
65655,0.009261292
65656,0.010249962
65657,0.011335401
65658,0.012400844
65659,0.013554475
65660,0.014675347
65661,0.015868288
65662,0.017075485
65663,0.018222266
65664,0.01949557
65665,0.020704213
65666,0.021912396
65667,0.023152792
65668,0.024406748
65669,0.02558951
65670,0.026822103
65671,0.028043637
65672,0.029234527
65673,0.030438521
65674,0.031591114
65675,0.032838839
65676,0.033942884
65677,0.035112341
65678,0.0363031
65679,0.037384013
65680,0.038514036
65681,0.039649421
65682,0.040677798
65683,0.041786819
65684,0.042770939
65685,0.043840944
65686,0.044786489
65687,0.045702739
65688,0.046680799
65689,0.047507585
65690,0.04833732
65691,0.049158517
65692,0.049890805
65693,0.050610114
65694,0.051257515
65695,0.051897016
65696,0.052498093
65697,0.052971957
65698,0.053539033
65699,0.053940705
65700,0.05432974
65701,0.054708132
65702,0.054996999
65703,0.055242581
65704,0.055423533
65705,0.055599327
65706,0.055661519
65707,0.055673334
65708,0.055645917
65709,0.055585226
65710,0.055387596
65711,0.055187452
65712,0.054958711
65713,0.054588273
65714,0.054246387
65715,0.053791854
65716,0.053322639
65717,0.052770104
65718,0.052171351
65719,0.051550712
65720,0.05084832
65721,0.050073604
65722,0.049388177
65723,0.048494718
65724,0.047652768
65725,0.046791853
65726,0.045826016
65727,0.044860729
65728,0.04383826
65729,0.042812097
65730,0.041752476
65731,0.040603702
65732,0.03954142
65733,0.038384108
65734,0.037193871
65735,0.036086122
65736,0.034854579
65737,0.033705201
65738,0.032488656
65739,0.031337925
65740,0.030152079
65741,0.028970007
65742,0.027857536
65743,0.026732203
65744,0.025609338
65745,0.024578648
65746,0.023581104
65747,0.022579831
65748,0.021708957
65749,0.020874435
65750,0.020118228
65751,0.019447175
65752,0.018898222
65753,0.018428977
65754,0.018078028
65755,0.017846687
65756,0.017772029
65757,0.017738483
65758,0.017869046
65759,0.018160171
65760,0.018410221
65761,0.018900608
65762,0.019402528
65763,0.019973564
65764,0.02063967
65765,0.021340156
65766,0.022098264
65767,0.022889111
65768,0.023693374
65769,0.024598463
65770,0.025412432
65771,0.026319108
65772,0.027246699
65773,0.028131162
65774,0.029013202
65775,0.030008398
65776,0.030847876
65777,0.031791774
65778,0.032703903
65779,0.033591318
65780,0.034512624
65781,0.035360493
65782,0.0362841
65783,0.037145276
65784,0.037971783
65785,0.038884515
65786,0.039702611
65787,0.040501141
65788,0.041378471
65789,0.042133782
65790,0.042922002
65791,0.04368908
65792,0.044410341
65793,0.045168151
65794,0.045789523
65795,0.046513708
65796,0.047131992
65797,0.047712028
65798,0.048292894
65799,0.048848439
65800,0.049318649
65801,0.049797362
65802,0.050239586
65803,0.050624193
65804,0.050974722
65805,0.051300462
65806,0.051606586
65807,0.051802565
65808,0.052026358
65809,0.052223939
65810,0.052313624
65811,0.052409703
65812,0.052484937
65813,0.052439318
65814,0.052427276
65815,0.052262919
65816,0.05217721
65817,0.051928938
65818,0.051650947
65819,0.051404494
65820,0.050998874
65821,0.050586659
65822,0.050172952
65823,0.049624443
65824,0.049079935
65825,0.048476517
65826,0.047819307
65827,0.047145997
65828,0.046334773
65829,0.045612925
65830,0.044764693
65831,0.043840467
65832,0.042995568
65833,0.042005789
65834,0.041020627
65835,0.039990664
65836,0.038945421
65837,0.03784698
65838,0.036718266
65839,0.035565491
65840,0.034424881
65841,0.033173991
65842,0.031984499
65843,0.030764395
65844,0.029471021
65845,0.028232385
65846,0.026947071
65847,0.025671305
65848,0.024355581
65849,0.023071072
65850,0.021801026
65851,0.020491367
65852,0.01920335
65853,0.018012588
65854,0.016705741
65855,0.01553005
65856,0.014379168
65857,0.013246864
65858,0.012182174
65859,0.011232312
65860,0.010318867
65861,0.009587865
65862,0.008919262
65863,0.008509989
65864,0.008211107
65865,0.008117248
65866,0.008274093
65867,0.008516208
65868,0.008948074
65869,0.009524587
65870,0.010143155
65871,0.010817737
65872,0.011620087
65873,0.012351683
65874,0.01314141
65875,0.013957243
65876,0.01474163
65877,0.015517456
65878,0.01628563
65879,0.01705618
65880,0.017785322
65881,0.018470853
65882,0.019201836
65883,0.019879299
65884,0.020471524
65885,0.021188449
65886,0.021739177
65887,0.022349549
65888,0.022910509
65889,0.023443569
65890,0.02397686
65891,0.024441396
65892,0.024917809
65893,0.025403702
65894,0.025746413
65895,0.026208779
65896,0.02658093
65897,0.026905364
65898,0.027257986
65899,0.02757614
65900,0.027853817
65901,0.028114653
65902,0.028359387
65903,0.028577928
65904,0.02876232
65905,0.02888877
65906,0.029098943
65907,0.029149862
65908,0.029249464
65909,0.029361065
65910,0.029359308
65911,0.0293968
65912,0.02938797
65913,0.029361953
65914,0.029292573
65915,0.029193512
65916,0.029108103
65917,0.028962146
65918,0.028763373
65919,0.028628492
65920,0.028381133
65921,0.028138563
65922,0.027889421
65923,0.027576236
65924,0.027299939
65925,0.026882287
65926,0.026578444
65927,0.026153023
65928,0.025686048
65929,0.025280438
65930,0.024783755
65931,0.02423384
65932,0.023746406
65933,0.023144176
65934,0.022584885
65935,0.021943536
65936,0.021322531
65937,0.020698887
65938,0.019985656
65939,0.019327441
65940,0.018654538
65941,0.017918884
65942,0.017215002
65943,0.016525618
65944,0.015789894
65945,0.015104128
65946,0.014381027
65947,0.013758771
65948,0.01306261
65949,0.012444216
65950,0.011895317
65951,0.011325769
65952,0.010876939
65953,0.01044065
65954,0.010157929
65955,0.009904969
65956,0.009717584
65957,0.009746623
65958,0.009765832
65959,0.009909569
65960,0.010153716
65961,0.010486621
65962,0.010871076
65963,0.011309006
65964,0.011818586
65965,0.012376826
65966,0.012901985
65967,0.013499658
65968,0.014112614
65969,0.014671119
65970,0.015286041
65971,0.015836459
65972,0.016465443
65973,0.016981423
65974,0.017537876
65975,0.018114246
65976,0.01859399
65977,0.019074251
65978,0.019585448
65979,0.01998579
65980,0.020417917
65981,0.020783129
65982,0.021161464
65983,0.021488874
65984,0.021744302
65985,0.022073338
65986,0.022281465
65987,0.022474779
65988,0.022677888
65989,0.022833368
